SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,2524 Jacaranda Ave,Bremerton,WA,98310,376950,4,2.5,Manette,2390,4154,2019,135,158,,Active,September-22-2019 11:00 AM,September-22-2019 05:00 PM,http://www.redfin.com/WA/Bremerton/Jacaranda-Ave-98310/home/168708466,NWMLS,1455363,N,Y,47.582736,-122.620398
MLS Listing,,Single Family Residential,2116 S 230th St,Des Moines,WA,98198,489000,4,2.0,Pinebrook,1790,9900,1965,135,273,,Active,,,http://www.redfin.com/WA/Des-Moines/2116-S-230th-St-98198/home/200805,NWMLS,1453161,N,Y,47.3966212,-122.3042103
MLS Listing,,Single Family Residential,6560 Stingray Pl NW,Bremerton,WA,98311,422888,4,2.5,Central Kitsap,2300,3049,2019,135,184,30,Active,September-22-2019 12:00 PM,September-22-2019 06:00 PM,http://www.redfin.com/WA/Bremerton/6560-Stingray-PL-NW-98311/home/166058477,NWMLS,1454307,N,Y,47.623336,-122.660462
MLS Listing,,Single Family Residential,6512 Foxtail Pl NW,Bremerton,WA,98311,413388,3,2.5,Central Kitsap,2154,3485,2019,135,192,30,Active,September-22-2019 12:00 PM,September-22-2019 06:00 PM,http://www.redfin.com/WA/Bremerton/6512-Foxtail-PL-NW-98311/home/166058474,NWMLS,1454785,N,Y,47.623453,-122.660528
MLS Listing,,Single Family Residential,6523 Stingray Pl NW,Bremerton,WA,98311,410313,3,2.5,Central Kitsap,2154,3485,2019,135,190,30,Active,September-22-2019 12:00 PM,September-22-2019 06:00 PM,http://www.redfin.com/WA/Bremerton/6523-Stingray-PL-NW-98311/home/166057691,NWMLS,1454818,N,Y,47.623453,-122.660528
MLS Listing,,Single Family Residential,6515 Stingray Pl NW,Bremerton,WA,98311,405888,3,2.5,Central Kitsap,2154,3485,2019,135,188,30,Active,September-22-2019 12:00 PM,September-22-2019 06:00 PM,http://www.redfin.com/WA/Bremerton/6515-Stingray-PL-NW-98311/home/166057690,NWMLS,1454826,N,Y,47.623453,-122.660528
MLS Listing,,Single Family Residential,6507 Stingray Pl NW,Bremerton,WA,98311,407813,3,2.5,Central Kitsap,2154,4356,2019,135,189,30,Active,September-22-2019 12:00 PM,September-22-2019 06:00 PM,http://www.redfin.com/WA/Bremerton/6507-Stingray-PL-NW-98311/home/166057686,NWMLS,1454844,N,Y,47.623453,-122.660528
MLS Listing,,Single Family Residential,6508 Stingray Pl NW,Bremerton,WA,98311,410888,3,2.5,Central Kitsap,2154,4356,2019,135,191,30,Active,,,http://www.redfin.com/WA/Bremerton/6508-Erlands-Point-Rd-NW-98312/home/166057681,NWMLS,1454852,N,Y,47.623453,-122.660528
MLS Listing,,Single Family Residential,6516 Stingray Pl NW,Bremerton,WA,98311,410888,3,2.5,Central Kitsap,2154,3920,2019,135,191,30,Active,September-22-2019 12:00 PM,September-22-2019 06:00 PM,http://www.redfin.com/WA/Bremerton/6516-Stingray-PL-NW-98311/home/166057680,NWMLS,1454859,N,Y,47.623453,-122.660528
MLS Listing,,Single Family Residential,6568 Stingray Pl NW,Bremerton,WA,98311,422888,4,2.5,Central Kitsap,2300,3049,2019,135,184,30,Active,,,http://www.redfin.com/WA/Bremerton/6568-Stingray-PL-NW-98311/home/166057674,NWMLS,1454865,N,Y,47.623336,-122.660462
MLS Listing,,Single Family Residential,6576 Stingray Pl NW,Bremerton,WA,98311,422888,4,2.5,Central Kitsap,2300,3049,2019,135,184,30,Active,September-22-2019 12:00 PM,September-22-2019 06:00 PM,http://www.redfin.com/WA/Bremerton/6576-Stingray-PL-NW-98311/home/166057671,NWMLS,1454871,N,Y,47.623336,-122.660462
MLS Listing,,Single Family Residential,6584 Stingray Pl NW,Bremerton,WA,98311,422888,4,2.5,Central Kitsap,2300,3485,2019,135,184,30,Active,September-22-2019 12:00 PM,September-22-2019 06:00 PM,http://www.redfin.com/WA/Bremerton/6584-Stingray-PL-NW-98311/home/166057670,NWMLS,1454879,N,Y,47.623336,-122.660462
MLS Listing,,Single Family Residential,6541 Kayak Pl NW,Bremerton,WA,98311,410888,3,2.5,Central Kitsap,2154,3000,2019,135,191,30,Active,September-22-2019 12:00 PM,September-22-2019 06:00 PM,http://www.redfin.com/WA/Bremerton/6541-Kayak-PL-NW-98311/home/166057419,NWMLS,1454884,N,Y,47.623453,-122.660528
MLS Listing,,Single Family Residential,6517 Kayak Pl NW,Bremerton,WA,98311,410888,3,2.5,Central Kitsap,2154,3000,2019,135,191,30,Active,September-22-2019 12:00 PM,September-22-2019 06:00 PM,http://www.redfin.com/WA/Bremerton/6517-Kayak-PL-NW-98311/home/166057418,NWMLS,1454890,N,Y,47.623453,-122.660528
MLS Listing,,Single Family Residential,6583 Stingray Pl NW,Bremerton,WA,98311,430388,4,2.5,Central Kitsap,2300,3485,2019,135,187,30,Active,September-22-2019 12:00 PM,September-22-2019 06:00 PM,http://www.redfin.com/WA/Bremerton/6583-Stingray-PL-NW-98311/home/166057417,NWMLS,1454896,N,Y,47.623336,-122.660462
MLS Listing,,Single Family Residential,6575 Stingray Pl NW,Bremerton,WA,98311,430388,4,2.5,Central Kitsap,2300,3485,2019,135,187,30,Active,September-22-2019 12:00 PM,September-22-2019 06:00 PM,http://www.redfin.com/WA/Bremerton/6575-Stingray-PL-NW-98311/home/166057415,NWMLS,1454906,N,Y,47.623336,-122.660462
MLS Listing,,Single Family Residential,6567 Stingray Pl NW,Bremerton,WA,98311,430388,4,2.5,Central Kitsap,2300,3920,2019,135,187,30,Active,September-22-2019 12:00 PM,September-22-2019 06:00 PM,http://www.redfin.com/WA/Bremerton/6567-Stingray-PL-NW-98311/home/166057414,NWMLS,1454925,N,Y,47.623336,-122.660462
MLS Listing,,Single Family Residential,6559 Stingray Pl NW,Bremerton,WA,98311,430388,4,2.5,Central Kitsap,2300,3920,2019,135,187,30,Active,September-22-2019 12:00 PM,September-22-2019 06:00 PM,http://www.redfin.com/WA/Bremerton/6559-Stingray-PL-NW-98311/home/166057411,NWMLS,1454930,N,Y,47.623336,-122.660462
MLS Listing,,Townhouse,15630 8th Ave SW Unit B,Burien,WA,98166,368000,3,3.25,Gregory Heights,1787,56043,1981,136,206,444,Active,,,http://www.redfin.com/WA/Burien/15630-8th-Ave-SW-98166/unit-B/home/2841,NWMLS,1454600,N,Y,47.4624071,-122.3434166
MLS Listing,,Single Family Residential,6828 S 116th Pl,Seattle,WA,98178,449950,4,2.0,Skyway,1578,5987,1947,136,285,,Active,,,http://www.redfin.com/WA/Seattle/6828-S-116th-Pl-98178/home/198901,NWMLS,1453457,N,Y,47.4992898,-122.2481024
MLS Listing,,Single Family Residential,9038 Triumph Ave NE,Bremerton,WA,98311,479888,4,2.75,Central Kitsap,2769,4792,2019,136,173,30,Active,,,http://www.redfin.com/WA/BREMERTON/9038-TRIUMPH-AVE-NE-98311/home/165840348,NWMLS,1454198,N,Y,47.645106,-122.635956
MLS Listing,,Single Family Residential,1146 NE Sockeye Ct,Bremerton,WA,98311,439888,4,2.5,Central Kitsap,2300,4792,2019,136,191,30,Active,,,http://www.redfin.com/WA/Bremerton/Unknown-98311/home/168708220,NWMLS,1454374,N,Y,47.645106,-122.635956
MLS Listing,,Single Family Residential,9032 Triumph Ave NE,Bremerton,WA,98311,479888,4,2.75,Central Kitsap,2769,4792,2019,136,173,30,Active,,,http://www.redfin.com/WA/Unknown/Washington-Ave-NE-98311/home/168708246,NWMLS,1454185,N,Y,47.645106,-122.635956
MLS Listing,,Single Family Residential,9096 Triumph Ave NE,Bremerton,WA,98311,482388,4,2.75,Central Kitsap,2769,5227,2019,136,174,30,Active,,,http://www.redfin.com/WA/BREMERTON/9096-TRIUMPH-AVE-NE-98311/home/165839938,NWMLS,1454219,N,Y,47.645106,-122.635956
MLS Listing,,Single Family Residential,1140 NE Sockeye Ct,Bremerton,WA,98311,439888,4,2.5,Central Kitsap,2300,4792,2019,136,191,30,Active,,,http://www.redfin.com/WA/Bremerton/Unknown-98311/home/168708221,NWMLS,1454439,N,Y,47.645106,-122.635956
MLS Listing,,Condo/Co-op,5803 24th Ave NW #41,Seattle,WA,98107,380000,1,1.0,Ballard,646,9191,2009,136,588,307,Active,,,http://www.redfin.com/WA/Seattle/5803-24th-Ave-NW-98107/unit-41/home/144393022,NWMLS,1454213,N,Y,47.6711383,-122.3879283
MLS Listing,,Condo/Co-op,217 17th Ave E #5,Seattle,WA,98112,499950,1,1.0,Capitol Hill,730,9600,1914,136,685,345,Active,,,http://www.redfin.com/WA/Seattle/217-17th-Ave-E-98112/unit-5/home/12305566,NWMLS,1451774,N,Y,47.62014,-122.3104523
MLS Listing,,Vacant Land,48th Ave S,Kent,WA,98032,160000,0,,West Hill,,16552,,137,,,Active,,,http://www.redfin.com/WA/Kent/48th-Ave-S-98032/home/165612239,NWMLS,1453133,N,Y,47.357492,-122.273506
MLS Listing,,Condo/Co-op,12423 NE 145th Pl Unit B144,Kirkland,WA,98034,250000,2,1.0,Kingsgate,845,529406,1979,137,296,420,Active,,,http://www.redfin.com/WA/Kirkland/12423-NE-145th-Pl-98034/unit-B144/home/103952858,NWMLS,1447874,N,Y,47.7337893,-122.1748372
MLS Listing,,Townhouse,8121 Delridge Way SW Unit B,Seattle,WA,98106,389900,3,2.5,Delridge,1020,667,2004,137,382,,Active,,,http://www.redfin.com/WA/Seattle/8121-Delridge-Way-SW-98106/unit-B/home/2064331,NWMLS,1446008,N,Y,47.5293815,-122.3609076
MLS Listing,,Vacant Land,157 72nd Ave W,Edmonds,WA,98026,175000,0,,Meadowdale,,55757,,137,,,Active,,,http://www.redfin.com/WA/Edmonds/157-72nd-Ave-W-98026/home/161410835,NWMLS,1453533,N,Y,47.854957,-122.331284
MLS Listing,,Condo/Co-op,2000 1st Ave Unit 506W,Seattle,WA,98121,395000,0,1.0,Belltown,534,,1994,137,740,637,Active,,,http://www.redfin.com/WA/Seattle/2000-1st-Ave-98121/unit-506W/home/165583023,NWMLS,1453016,N,Y,47.6115178,-122.342713
MLS Listing,,Single Family Residential,26470 Gravity Ave NE Lot 1,Kingston,WA,98346,475000,3,3.25,Kingston,2480,3920,2019,137,192,25,Active,,,http://www.redfin.com/WA/Kingston/26470-Gravity-Ave-NE-98346/unit-1/home/145331982,NWMLS,1453289,N,Y,47.802831,-122.498559
MLS Listing,,Vacant Land,Lot X Rockaway Beach Rd NE,Bainbridge Island,WA,98110,300000,0,,Rockaway Beach,,5227,,137,,,Active,,,http://www.redfin.com/WA/Bainbridge-Island/4112-4128-Rockaway-Beach-Rd-NE-98110/home/165564571,NWMLS,1448846,N,Y,47.5991622,-122.4988946
MLS Listing,,Condo/Co-op,1530 NW Market St #611,Seattle,WA,98107,497000,1,1.0,Ballard,792,40000,2008,137,628,349,Active,,,http://www.redfin.com/WA/Seattle/1530-NW-Market-St-98107/unit-611/home/17381886,NWMLS,1453048,N,Y,47.6689309,-122.3779136
MLS Listing,,Condo/Co-op,9500 Rainier Ave S #402,Seattle,WA,98118,299000,1,1.0,Rainier Beach,660,129007,1967,137,453,439,Active,,,http://www.redfin.com/WA/Seattle/9500-Rainier-Ave-S-98118/unit-402/home/23734,NWMLS,1451771,N,Y,47.520977,-122.261252
MLS Listing,,Townhouse,1621 Seattle Hill Road BLDG F-2 #56,Bothell,WA,98012,474995,2,2.5,Mill Creek,1330,1296,2019,138,357,200,Active,September-22-2019 10:00 AM,September-22-2019 06:00 PM,http://www.redfin.com/WA/Bothell/1621-Seattle-Hill-Rd-98012/unit-F2/home/165515187,NWMLS,1452622,N,Y,47.846204,-122.2105149
MLS Listing,,Single Family Residential,10627 Aqua Way S,Seattle,WA,98168,440000,4,2.0,White Center,2280,9580,1968,138,193,,Active,,,http://www.redfin.com/WA/Seattle/10627-Aqua-Way-S-98168/home/187233,NWMLS,1452603,N,Y,47.508164,-122.326461
MLS Listing,,Mobile/Manufactured Home,15400 SE 155th Pl #41,Renton,WA,98058,124900,3,2.0,Renton,1188,,1998,138,105,,Active,,,http://www.redfin.com/WA/Renton/15400-SE-155th-Pl-98058/unit-41/home/52184,NWMLS,1451858,N,Y,47.4623971,-122.1335639
MLS Listing,,Townhouse,1621 Seattle Hill Road BLDG J-3 #48,Bothell,WA,98012,484995,2,2.5,Mill Creek,1330,1183,2019,139,365,200,Active,September-22-2019 10:00 AM,September-22-2019 06:00 PM,http://www.redfin.com/WA/Bothell/1621-Seattle-Hill-Rd-98012/unit-J3/home/167337273,NWMLS,1452227,N,Y,47.84551,-122.2117
MLS Listing,,Single Family Residential,9005 4th Ave S,Seattle,WA,98108,344900,2,1.0,South Park,700,5100,1946,139,493,,Active,,,http://www.redfin.com/WA/Seattle/9005-4th-Ave-S-98108/home/477514,NWMLS,1452162,N,Y,47.5225425,-122.3299138
MLS Listing,,Single Family Residential,16036 13th Ave SW,Burien,WA,98166,459950,3,1.0,Burien,1460,7405,1947,139,315,,Active,,,http://www.redfin.com/WA/Burien/16036-13th-Ave-SW-98166/home/186439,NWMLS,1451012,N,Y,47.4584865,-122.3508363
MLS Listing,,Single Family Residential,1949 NE Ridgewood Ct,Poulsbo,WA,98370,375000,3,2.5,Poulsbo,1546,9583,1990,140,243,,Active,,,http://www.redfin.com/WA/Poulsbo/1949-NE-Ridgewood-Ct-98370/home/2356329,NWMLS,1451627,N,Y,47.7413432,-122.6233999
MLS Listing,,Vacant Land,1 118th St N,Gig Harbor,WA,98329,110000,0,,Vaughn,,215622,,142,,,Active,,,http://www.redfin.com/WA/Gig-Harbor/1-118th-ST-N-98329/home/164917644,NWMLS,1451233,N,Y,47.365258,-122.752464
MLS Listing,,Vacant Land,1400 X 183rd Ave SE,Renton,WA,98059,239000,0,,Briarwood,,41113,,142,,,Active,,,http://www.redfin.com/WA/East-Renton-Highlands/1400-X-183rd-Ave-SE-98059/home/165282240,NWMLS,1446544,N,Y,47.47697,-122.098266
MLS Listing,,Condo/Co-op,734 N 94th St Unit A-3,Seattle,WA,98103,379500,2,2.0,Greenwood,1100,15938,1987,142,345,441,Active,,,http://www.redfin.com/WA/Seattle/734-N-94th-St-98103/unit-A3/home/27029,NWMLS,1450348,N,Y,47.6973248,-122.3484676
MLS Listing,,Vacant Land,9999 E Montana,Port Orchard,WA,98366,140000,0,,Manchester,,122000,,142,,,Active,,,http://www.redfin.com/WA/Port-Orchard/9999-E-Montana-St-98366/home/164884445,NWMLS,1450356,N,Y,47.5624854,-122.5498113
MLS Listing,,Vacant Land,13323 1st Ave NE,Seattle,WA,98125,350000,0,,Haller Lake,,9686,,142,,,Active,,,http://www.redfin.com/WA/Seattle/13323-1st-Ave-NE-98125/home/102006,NWMLS,1450564,N,Y,47.7256941,-122.329664
MLS Listing,,Townhouse,917 B N 103rd St,Seattle,WA,98133,499000,2,1.75,Greenwood,1233,697,2019,143,405,,Active,,,http://www.redfin.com/WA/Seattle/917-B-N-103rd-St-98133/home/166645084,NWMLS,1450079,N,Y,47.703462,-122.346456
MLS Listing,,Vacant Land,48 44th Ave SE,Seattle,WA,98118,210000,0,,Columbia City,,11400,,143,,,Active,,,http://www.redfin.com/WA/Seattle/48-44th-Ave-S-98118/home/101809744,NWMLS,1447432,N,Y,47.561509,-122.278445
MLS Listing,,Vacant Land,Merlot Pl SE,Port Orchard,WA,98366,135000,0,,Retsil,,40511,,143,,,Active,,,http://www.redfin.com/WA/Port-Orchard/Merlot-PL-SE-98366/home/164686397,NWMLS,1449115,N,Y,47.54023,-122.583484
MLS Listing,,Single Family Residential,19861 Renton-Maple Valley Rd SE,Maple Valley,WA,98038,370000,2,1.0,Maple Valley,1140,17510,1959,143,325,,Active,,,http://www.redfin.com/WA/Maple-Valley/19861-Renton-Maple-Valley-Rd-98038/home/423462,NWMLS,1449943,N,Y,47.422827,-122.0506332
MLS Listing,,Single Family Residential,202 Bay St,Port Orchard,WA,98366,469950,4,3.0,Port Orchard,2850,15246,1918,143,165,,Active,,,http://www.redfin.com/WA/Port-Orchard/202-Bay-St-98366/home/2341341,NWMLS,1449873,N,Y,47.5376616,-122.6450307
MLS Listing,,Vacant Land,17281 SE 43rd St,Bellevue,WA,98006,349000,0,,Bellevue,,38077,,144,,,Active,,,http://www.redfin.com/WA/Bellevue/17281-SE-43rd-St-98006/home/164605171,NWMLS,1447738,N,Y,47.5672974,-122.1096432
MLS Listing,,Vacant Land,56 302nd Ave NE,Carnation,WA,98014,495000,0,,Ames Lake,,435600,,144,,,Active,,,http://www.redfin.com/WA/Unknown/56-302nd-Ave-NE-98014/home/164597933,NWMLS,1449303,N,Y,47.65612,-121.936194
MLS Listing,,Condo/Co-op,2213 Boylston Ave E #101,Seattle,WA,98102,419950,2,1.0,Eastlake,785,6600,1988,144,535,345,Active,,,http://www.redfin.com/WA/Seattle/2213-Boylston-Ave-E-98102/unit-101/home/17065852,NWMLS,1443159,N,Y,47.6386283,-122.3236893
MLS Listing,,Vacant Land,"18731 E State Route 106,",Belfair,WA,98528,130000,0,,Belfair,,10454,,144,,,Active,,,http://www.redfin.com/WA/Belfair/18731-WA-106-98528/home/22092312,NWMLS,1443683,N,Y,47.420982,-122.864286
MLS Listing,,Vacant Land,31 Kent Ave,Bremerton,WA,98312,199950,0,,West Hills,,121520,,145,,,Active,,,http://www.redfin.com/WA/Bremerton/31-Kent-Ave-W-98312/home/114084305,NWMLS,1441313,N,Y,47.54509,-122.680888
MLS Listing,,Single Family Residential,2457 Seringa Ave,Bremerton,WA,98310,364950,4,2.5,Manette,2111,4231,2019,145,173,,Active,September-22-2019 11:00 AM,September-22-2019 05:00 PM,http://www.redfin.com/WA/Bremerton/2457-Seringa-Ave-98310/home/164465330,NWMLS,1448891,N,Y,47.5836877,-122.6223604
MLS Listing,,Vacant Land,2150 Lost Creek Ln,Seabeck,WA,98312,175000,0,,Seabeck,,215186,,145,,,Active,,,http://www.redfin.com/WA/Bremerton/2150-Lost-Creek-Ln-NW-98312/home/17503518,NWMLS,1448742,N,Y,47.582799,-122.774532
MLS Listing,,Condo/Co-op,750 11th Ave E #308,Seattle,WA,98102,399950,1,1.0,Capitol Hill,492,21651,2018,145,813,298,Active,September-23-2019 12:00 PM,September-23-2019 04:00 PM,http://www.redfin.com/WA/Seattle/750-11th-Ave-E-98102/unit-308/home/164431711,NWMLS,1448377,N,Y,47.6266216,-122.3176642
MLS Listing,,Condo/Co-op,923 Pershing Ave #307,Bremerton,WA,98312,314999,4,3.5,Oyster Bay,2460,,1978,145,128,1183,Active,,,http://www.redfin.com/WA/Bremerton/923-Pershing-Ave-98312/unit-307/home/2505662,NWMLS,1443918,N,Y,47.5687708,-122.6701329
MLS Listing,,Vacant Land,172 Hwy 169  Maple Valley-Renton,Maple Valley,WA,98038,139000,0,,Renton,,550598,,146,,,Active,,,http://www.redfin.com/WA/Maple-Valley/172-Hwy-169-Maple-Valley-Black-Di-98038/home/117650250,NWMLS,1448025,N,Y,47.447271,-122.07495
MLS Listing,,Condo/Co-op,7711 175th Unit b110,Kenmore,WA,98082,347500,3,2.0,Kenmore,1174,210392,1995,146,296,532,Active,,,http://www.redfin.com/WA/Kenmore/7711-NE-175th-St-98028/unit-B110/home/12305080,NWMLS,1447992,N,Y,47.7554351,-122.2384227
MLS Listing,,Vacant Land,9999 South Point Rd,Port Ludlow,WA,98368,139900,0,,Bridgehaven,,39204,,146,,,Active,,,http://www.redfin.com/WA/Port-Ludlow/9999-S-Point-Rd-98365/home/164379423,NWMLS,1447675,N,Y,47.839279,-122.686302
MLS Listing,,Single Family Residential,270 NE Fallon Ct,Bremerton,WA,98311,323000,3,3.25,Central Kitsap,1896,3049,2009,146,170,50,Active,,,http://www.redfin.com/WA/Bremerton/270-NE-Fallon-Ct-98311/home/21970258,NWMLS,1444339,N,Y,47.6277269,-122.6453746
MLS Listing,,Condo/Co-op,18523 68th Ave NE #201,Kenmore,WA,98028,340200,3,2.0,Kenmore,1447,10500,1989,146,235,290,Active,,,http://www.redfin.com/WA/Kenmore/18523-68th-Ave-NE-98028/unit-201/home/5191,NWMLS,1447446,N,Y,47.7631239,-122.2500059
MLS Listing,,Condo/Co-op,1698 25th Pl NE #304,Issaquah,WA,98029,400000,3,2.0,Issaquah Highlands,1128,91714,2004,148,355,471,Active,,,http://www.redfin.com/WA/Issaquah/1698-25th-Pl-NE-98029/unit-304/home/2071088,NWMLS,1447168,N,Y,47.5446503,-121.9974543
MLS Listing,,Condo/Co-op,403 13th Ave E Unit 1A,Seattle,WA,98102,349000,0,0.75,Capitol Hill,394,,2019,148,886,426,Active,September-22-2019 02:00 PM,September-22-2019 05:00 PM,http://www.redfin.com/WA/Seattle/403-13th-Ave-E-98102/unit-1A/home/164162877,NWMLS,1447062,N,Y,47.6220377,-122.3159647
MLS Listing,,Single Family Residential,11216 SE 240th Pl,Kent,WA,98030,450000,4,2.5,East Hill,1790,6028,2000,149,251,,Active,,,http://www.redfin.com/WA/Kent/11216-SE-240th-Pl-98030/home/401646,NWMLS,1446736,N,Y,47.3866096,-122.1913249
MLS Listing,,Single Family Residential,16809 Connelly Rd,Snohomish,WA,98296,195000,1,1.0,Clearview,1001,71874,1957,149,195,,Active,,,http://www.redfin.com/WA/Snohomish/16809-Connelly-Rd-98296/home/2670101,NWMLS,1445232,N,Y,47.84386,-122.09002
MLS Listing,,Vacant Land,10001 68th Ave S,Seattle,WA,98178,229000,0,,Lakeridge,,8091,,149,,,Active,,,http://www.redfin.com/WA/Seattle/10001-68th-Ave-S-98178/home/22401302,NWMLS,1446279,N,Y,47.511483,-122.248598
MLS Listing,,Vacant Land,Olympic View Rd NW,Silverdale,WA,98383,133900,0,,Silverdale,,121097,,149,,,Active,,,http://www.redfin.com/WA/Silverdale/Olympic-View-Rd-NW-98383/home/28625153,NWMLS,1444815,N,Y,47.676286,-122.723834
MLS Listing,,Vacant Land,10509 SE Vashon Vista Dr,Port Orchard,WA,98367,215000,0,,Southworth,,34848,,150,,,Active,,,http://www.redfin.com/WA/Port-Orchard/10509-SE-Vashon-Vista-Dr-98367/home/146196160,NWMLS,1446315,N,Y,47.4948822,-122.5096202
MLS Listing,,Condo/Co-op,590 1st Ave S #814,Seattle,WA,98104,499900,1,1.0,Pioneer Square,622,,2018,150,804,522,Active,September-22-2019 11:00 AM,September-22-2019 06:00 PM,http://www.redfin.com/WA/Seattle/590-1st-Ave-S-98104/unit-814/home/147426206,NWMLS,1446201,N,Y,47.595985,-122.3335761
MLS Listing,,Condo/Co-op,403 13th Ave E Unit 1B,Seattle,WA,98102,449000,1,1.0,Capitol Hill,512,,2019,150,877,639,Active,,,http://www.redfin.com/WA/Seattle/403-13th-Ave-E-98102/unit-1B/home/163770151,NWMLS,1445994,N,Y,47.6220377,-122.3159647
MLS Listing,,Condo/Co-op,9508 Ravenna Ave NE #107,Seattle,WA,98115,315000,2,1.0,Wedgwood,941,,1979,150,335,419,Active,,,http://www.redfin.com/WA/Seattle/9508-Ravenna-Ave-NE-98115/unit-107/home/163759683,NWMLS,1446003,N,Y,47.697845,-122.3042354
MLS Listing,,Condo/Co-op,12034 15th Ave NE #304,Seattle,WA,98125,384950,2,2.0,Pinehurst,1018,11077,2000,150,378,520,Active,,,http://www.redfin.com/WA/Seattle/12034-15th-Ave-NE-98125/unit-304/home/51031,NWMLS,1445619,N,Y,47.7168624,-122.312065
MLS Listing,,Single Family Residential,3823 Seabeck Holly Rd NW,Seabeck,WA,98380,415000,3,1.75,Seabeck,1635,121097,1920,151,254,,Active,,,http://www.redfin.com/WA/Seabeck/3823-Seabeck-Holly-Rd-NW-98380/home/2171349,NWMLS,1445392,N,Y,47.5990498,-122.8465321
MLS Listing,,Mobile/Manufactured Home,6745 Scorpio Ln NE,Bremerton,WA,98311,119950,3,2.0,Central Kitsap,1512,,1997,151,79,,Active,,,http://www.redfin.com/WA/Bremerton/6745-Scorpio-Ln-NE-98311/home/163637195,NWMLS,1444663,N,Y,47.6170624,-122.6212795
MLS Listing,,Vacant Land,10133 NE Shore Dr,Indianola,WA,98342,299000,0,,Indianola,,66211,,151,,,Active,,,http://www.redfin.com/WA/Indianola/10133-NE-Shore-Dr-98342/home/117907894,NWMLS,1440046,N,Y,47.744547,-122.5122399
MLS Listing,,Single Family Residential,1407 Cedar Ridge Ct,Port Orchard,WA,98366,261000,3,2.25,Port Orchard,1767,9583,1990,151,148,,Active,,,http://www.redfin.com/WA/Port-Orchard/1407-Cedar-Ridge-Ct-98366/home/2466573,NWMLS,1444552,N,Y,47.5261876,-122.6578931
MLS Listing,,Single Family Residential,15255 Dayton Ave N,Shoreline,WA,98133,490000,3,1.0,Westminster,1580,10514,1947,151,310,,Active,,,http://www.redfin.com/WA/Shoreline/15255-Dayton-Ave-N-98133/home/82329,NWMLS,1444156,N,Y,47.7404925,-122.3537162
MLS Listing,,Single Family Residential,16420 SE 264th St,Covington,WA,98042,499999,5,2.5,Covington,3370,5228,2003,151,148,,Active,,,http://www.redfin.com/WA/Covington/16420-SE-264th-St-98042/home/394231,NWMLS,1438042,N,Y,47.3657232,-122.1221384
MLS Listing,,Vacant Land,11080 SW Cove Rd,Vashon,WA,98070,110000,0,,Cove,,36300,,152,,,Active,,,http://www.redfin.com/WA/Vashon/11080-SW-Cove-Rd-98070/home/163389537,NWMLS,1444145,N,Y,47.4551666,-122.4763485
MLS Listing,,Vacant Land,3804 Albright Ave SE,Port Orchard,WA,98366,120000,0,,South Kitsap,,199940,,152,,,Active,,,http://www.redfin.com/WA/Port-Orchard/3804-Albright-Ave-SE-98366/home/161104953,NWMLS,1444572,N,Y,47.514708,-122.5660841
MLS Listing,,Single Family Residential,9208 217th St SW,Edmonds,WA,98020,459900,4,1.0,Westgate,1208,10020,1955,152,381,,Active,,,http://www.redfin.com/WA/Edmonds/9208-217th-St-SW-98020/home/2761526,NWMLS,1443562,N,Y,47.8022051,-122.35661
